"","start","end"
"1257",15510037,15512037
"1258",1976176,1978176
"1259",24565425,24567425
"1260",26742197,26744197
"1261",16647340,16649340
"1262",1024276,1026276
"1263",24586924,24588924
"1264",24028857,24030857
"1265",640516,642516
"1266",22832578,22834578
"1267",26384711,26386711
"1268",22242688,22244688
"1269",24714200,24716200
"1270",3455715,3457715
"1271",19316226,19318226
"1272",16868561,16870561
"1273",25091831,25093831
"1274",27432062,27434062
"1275",22229452,22231452
"1276",18734538,18736538
"1277",241778,243778
"1278",20275592,20277592
"1279",7397800,7399800
"1280",27823914,27825914
"1281",23118741,23120741
"1282",25067644,25069644
"1283",23060620,23062620
"1284",16319075,16321075
"1285",19580537,19582537
"1286",10216050,10218050
"1287",24138723,24140723
"1288",20160232,20162232
"1289",21826995,21828995
"1290",8190199,8192199
"1291",8475843,8477843
"1292",10265641,10267641
"1293",2336166,2338166
"1294",79942,81942
"1295",20851707,20853707
"1296",22774931,22776931
"1297",10274371,10276371
"1298",13075487,13077487
"1299",1501463,1503463
"1300",2473946,2475946
"1301",19747910,19749910
"1302",18812996,18814996
"1303",7652794,7654794
"1304",22237642,22239642
"1305",8760054,8762054
"1306",20777612,20779612
"1307",10174564,10176564
"1308",4887072,4889072
"1309",16471190,16473190
"1310",6410221,6412221
"1311",27553030,27555030
"1312",26412437,26414437
"1313",504219,506219
"1314",20179318,20181318
"1315",8997963,8999963
"1316",18155712,18157712
"1317",3791953,3793953
"1318",1351876,1353876
"1319",4145228,4147228
"1320",21326192,21328192
"1321",1466745,1468745
"1322",20875128,20877128
"1323",2948538,2950538
"1324",20604527,20606527
"1325",12258128,12260128
"1326",26988100,26990100
"1327",21890641,21892641
"1328",13741270,13743270
"1329",16389387,16391387
"1330",3986338,3988338
"1331",27812378,27814378
"1332",18484628,18486628
"1333",21103766,21105766
"1334",13744166,13746166
"1335",13224448,13226448
"1336",22491440,22493440
"1337",3096361,3098361
"1338",18265934,18267934
"1339",26021291,26023291
"1340",13041441,13043441
"1341",473909,475909
"1342",16876968,16878968
"1343",20949129,20951129
"1344",20079929,20081929
"1345",9169649,9171649
"1346",23237984,23239984
"1347",22842233,22844233
"1348",15397919,15399919
"1349",11724981,11726981
"1350",25042650,25044650
"1351",10223087,10225087
"1352",25385238,25387238
"1353",23186964,23188964
"1354",6660843,6662843
"1355",14099108,14101108
"1356",10541092,10543092
"1357",3447141,3449141
"1358",26498956,26500956
"1359",9050094,9052094
"1360",19073494,19075494
"1361",8427040,8429040
"1362",7571282,7573282
"1363",20491039,20493039
"1364",2359041,2361041
"1365",23552422,23554422
"1366",53373,55373
"1367",7283660,7285660
"1368",12756105,12758105
"1369",10686985,10688985
"1370",26076764,26078764
"1371",4866481,4868481
"1372",27355509,27357509
"1373",17323051,17325051
"1374",21237111,21239111
"1375",16554597,16556597
"1376",2872670,2874670
"1377",2827710,2829710
"1378",22043516,22045516
"1379",21811054,21813054
"1380",6682505,6684505
"1381",4624470,4626470
"1382",467406,469406
"1383",6715674,6717674
"1384",9614134,9616134
"1385",24690879,24692879
"1386",7389739,7391739
"1387",8932479,8934479
"1388",21315020,21317020
"1389",15457298,15459298
"1390",1335008,1337008
"1391",3888452,3890452
"1392",22941612,22943612
"1393",734959,736959
"1394",21683193,21685193
"1395",22810634,22812634
"1396",9237620,9239620
"1397",3645897,3647897
"1398",17208247,17210247
"1399",14362845,14364845
"1400",1054291,1056291
"1401",22055546,22057546
"1402",23281182,23283182
"1403",3400255,3402255
"1404",19336135,19338135
"1405",22100613,22102613
"1406",8193548,8195548
"1407",11162819,11164819
"1408",20601425,20603425
"1409",8487598,8489598
"1410",9230397,9232397
"1411",205315,207315
"1412",16666523,16668523
"1413",12368467,12370467
"1414",10474675,10476675
"1415",5472704,5474704
"1416",8204700,8206700
"1417",23566611,23568611
"1418",1961613,1963613
"1419",15248660,15250660
"1420",21830870,21832870
"1421",9124686,9126686
"1422",26838947,26840947
"1423",15470,17470
"1424",26438936,26440936
"1425",5262213,5264213
"1426",7237883,7239883
"1427",26192110,26194110
"1428",25221974,25223974
"1429",23254072,23256072
"1430",11768385,11770385
"1431",10803037,10805037
"1432",1697013,1699013
"1433",19997098,19999098
"1434",19420007,19422007
"1435",21451944,21453944
"1436",20373171,20375171
"1437",20984879,20986879
"1438",27343026,27345026
"1439",15245165,15247165
"1440",24202254,24204254
"1441",21733830,21735830
"1442",16726053,16728053
"1443",15588901,15590901
"1444",9954339,9956339
"1445",3536330,3538330
"1446",10677796,10679796
"1447",16682051,16684051
"1448",2014096,2016096
"1449",15730727,15732727
"1450",10186852,10188852
"1451",20795000,20797000
"1452",13989637,13991637
"1453",1451814,1453814
"1454",1317218,1319218
"1455",825534,827534
"1456",24217537,24219537
"1457",21806467,21808467
"1458",10710001,10712001
"1459",3336859,3338859
"1460",7739684,7741684
"1461",3426832,3428832
"1462",15224515,15226515
"1463",10409215,10411215
"1464",20760785,20762785
"1465",18397826,18399826
"1466",6952542,6954542
"1467",19590591,19592591
"1468",9644769,9646769
"1469",17119148,17121148
"1470",18951763,18953763
"1471",64136,66136
"1472",3713421,3715421
"1473",25039434,25041434
"1474",13782586,13784586
"1475",20167180,20169180
"1476",15198208,15200208
"1477",2708849,2710849
"1478",26771859,26773859
"1479",5386459,5388459
"1480",14303143,14305143
"1481",18458408,18460408
"1482",327947,329947
"1483",20124052,20126052
"1484",21347259,21349259
"1485",13401104,13403104
"1486",13288234,13290234
"1487",2205103,2207103
"1488",3137664,3139664
"1489",12061546,12063546
"1490",10022786,10024786
"1491",14568396,14570396
"1492",21398198,21400198
"1493",20326528,20328528
"1494",22882786,22884786
"1495",17669849,17671849
"1496",25683413,25685413
"1497",4546045,4548045
"1498",3706920,3708920
"1499",12182802,12184802
"1500",13840758,13842758
"1501",22817495,22819495
"1502",839297,841297
"1503",1624074,1626074
"1504",21022053,21024053
"1505",20716251,20718251
"1506",27933902,27935902
"1507",21717496,21719496
"1508",26564370,26566370
"1509",19490906,19492906
"1510",26808065,26810065
"1511",11438939,11440939
"1512",7907424,7909424
"1513",27678079,27680079
"1514",23022689,23024689
"1515",8139199,8141199
"1516",13946974,13948974
"1517",8353911,8355911
"1518",8941779,8943779
"1519",10953872,10955872
"1520",4807643,4809643
"1521",6486528,6488528
"1522",7844522,7846522
"1523",3608850,3610850
"1524",947573,949573
"1525",9081249,9083249
"1526",27724698,27726698
"1527",7885428,7887428
"1528",22344975,22346975
"1529",10416737,10418737
"1530",5440068,5442068
"1531",7264284,7266284
"1532",13453795,13455795
"1533",12214212,12216212
"1534",9087541,9089541
"1535",6791881,6793881
"1536",5231771,5233771
"1537",13221792,13223792
"1538",9527697,9529697
"1539",8519102,8521102
"1540",4771433,4773433
"1541",18297427,18299427
"1542",11216761,11218761
"1543",18660486,18662486
"1544",19767452,19769452
"1545",27607580,27609580
"1546",23813082,23815082
"1547",7643026,7645026
"1548",6524088,6526088
"1549",15626614,15628614
"1550",25146865,25148865
"1551",12349884,12351884
"1552",22504281,22506281
"1553",5724932,5726932
"1554",6526733,6528733
"1555",8888059,8890059
"1556",24383161,24385161
"1557",8730476,8732476
"1558",12693594,12695594
"1559",5093864,5095864
"1560",20708797,20710797
"1561",5412154,5414154
"1562",9700031,9702031
"1563",26760589,26762589
"1564",9299880,9301880
"1565",6448822,6450822
"1566",3578203,3580203
"1567",14902757,14904757
"1568",7468127,7470127
"1569",26768899,26770899
"1570",5043008,5045008
"1571",11627435,11629435
"1572",25113309,25115309
"1573",2927414,2929414
"1574",23402489,23404489
"1575",16825947,16827947
"1576",10138206,10140206
"1577",1659194,1661194
"1578",3228860,3230860
"1579",26311457,26313457
"1580",2930879,2932879
"1581",12352896,12354896
"1582",2550476,2552476
"1583",1259951,1261951
"1584",22876034,22878034
"1585",25139332,25141332
"1586",11607104,11609104
"1587",22389858,22391858
"1588",13440200,13442200
"1589",12160196,12162196
"1590",13490815,13492815
"1591",9349397,9351397
"1592",6231964,6233964
"1593",11564716,11566716
"1594",20592499,20594499
"1595",5045369,5047369
"1596",1214363,1216363
"1597",26488665,26490665
"1598",3343856,3345856
"1599",17617481,17619481
"1600",576982,578982
"1601",10202113,10204113
"1602",14544779,14546779
"1603",16670765,16672765
"1604",5976689,5978689
"1605",21163450,21165450
"1606",11194834,11196834
"1607",25400830,25402830
"1608",11067237,11069237
"1609",7439459,7441459
"1610",26169995,26171995
"1611",27373244,27375244
"1612",21892812,21894812
"1613",9789353,9791353
"1614",1217644,1219644
"1615",8971121,8973121
"1616",19146748,19148748
"1617",22715107,22717107
"1618",705276,707276
"1619",12179658,12181658
"1620",7995803,7997803
"1621",10728166,10730166
"1622",454251,456251
"1623",9362504,9364504
"1624",20143877,20145877
"1625",25966630,25968630
"1626",12781695,12783695
"1627",20198724,20200724
"1628",12141124,12143124
"1629",12379597,12381597
"1630",13023734,13025734
"1631",25517344,25519344
"1632",25264810,25266810
"1633",16176462,16178462
"1634",21080741,21082741
"1635",21906004,21908004
"1636",12648877,12650877
"1637",12975452,12977452
"1638",12877084,12879084
"1639",23505204,23507204
"1640",14884316,14886316
"1641",3089744,3091744
"1642",6662966,6664966
"1643",3252523,3254523
"1644",10612265,10614265
"1645",1211373,1213373
"1646",16815854,16817854
"1647",22879748,22881748
"1648",2895643,2897643
"1649",13095076,13097076
"1650",15802197,15804197
"1651",551285,553285
"1652",12699303,12701303
"1653",5303840,5305840
"1654",9619912,9621912
"1655",13870620,13872620
"1656",20182235,20184235
"1657",10130768,10132768
"1658",1642290,1644290
"1659",19904131,19906131
"1660",6361659,6363659
"1661",6947382,6949382
"1662",14660670,14662670
"1663",676496,678496
"1664",25830312,25832312
"1665",904351,906351
"1666",26267203,26269203
"1667",18473568,18475568
"1668",3727679,3729679
"1669",8628338,8630338
"1670",7419241,7421241
"1671",1124713,1126713
"1672",19070526,19072526
"1673",12055137,12057137
"1674",828842,830842
"1675",18322651,18324651
"1676",9738130,9740130
"1677",11214306,11216306
"1678",14282944,14284944
"1679",3061838,3063838
"1680",1846403,1848403
"1681",11651163,11653163
"1682",12750813,12752813
"1683",9113486,9115486
"1684",15929633,15931633
"1685",17202069,17204069
"1686",5799358,5801358
"1687",27211757,27213757
"1688",5110474,5112474
"1689",14415275,14417275
"1690",2806098,2808098
"1691",2775420,2777420
"1692",7898990,7900990
"1693",25971959,25973959
"1694",22944435,22946435
"1695",20012855,20014855
"1696",11281256,11283256
"1697",21096264,21098264
"1698",26554631,26556631
"1699",4600196,4602196
"1700",11624889,11626889
"1701",5920036,5922036
"1702",13812141,13814141
"1703",17281276,17283276
"1704",13165838,13167838
"1705",4318037,4320037
"1706",3377644,3379644
"1707",7204487,7206487
"1708",1570004,1572004
"1709",20896470,20898470
"1710",10890084,10892084
"1711",21729630,21731630
"1712",26919528,26921528
"1713",20163742,20165742
"1714",24748957,24750957
"1715",8595755,8597755
"1716",16173489,16175489
"1717",21266966,21268966
"1718",25977430,25979430
"1719",3653588,3655588
"1720",27859060,27861060
"1721",5331527,5333527
"1722",4665241,4667241
"1723",9440931,9442931
"1724",27375331,27377331
"1725",11611030,11613030
"1726",15895655,15897655
"1727",5804561,5806561
"1728",513393,515393
"1729",561650,563650
"1730",18476682,18478682
"1731",15914674,15916674
"1732",2699040,2701040
"1733",4780442,4782442
"1734",18434328,18436328
"1735",20292995,20294995
"1736",13837797,13839797
"1737",24136004,24138004
"1738",11239525,11241525
"1739",14139433,14141433
"1740",17375347,17377347
"1741",20032198,20034198
"1742",1537829,1539829
"1743",15267000,15269000
"1744",18344819,18346819
"1745",26292771,26294771
"1746",20579681,20581681
"1747",9960447,9962447
"1748",8113300,8115300
"1749",10595614,10597614
"1750",5586086,5588086
"1751",25207232,25209232
"1752",9001529,9003529
"1753",302709,304709
"1754",9861297,9863297
"1755",12086475,12088475
"1756",19466566,19468566
"1757",5879035,5881035
"1758",26671313,26673313
"1759",2405128,2407128
"1760",7087199,7089199
"1761",15620089,15622089
"1762",13959781,13961781
"1763",14804747,14806747
"1764",17765139,17767139
"1765",4055396,4057396
"1766",7499105,7501105
"1767",899832,901832
"1768",587850,589850
"1769",18453696,18455696
"1770",13408519,13410519
"1771",4164123,4166123
"1772",6548918,6550918
"1773",18135708,18137708
"1774",26893069,26895069
"1775",3421616,3423616
"1776",12592211,12594211
"1777",19118805,19120805
"1778",18790022,18792022
"1779",9322652,9324652
"1780",18855270,18857270
"1781",515944,517944
"1782",12204598,12206598
"1783",15947482,15949482
"1784",4535798,4537798
"1785",3242098,3244098
"1786",8510652,8512652
"1787",1151117,1153117
"1788",4167585,4169585
"1789",11987768,11989768
"1790",4823915,4825915
"1791",5763168,5765168
"1792",19213563,19215563
"1793",470842,472842
"1794",3065217,3067217
"1795",14506952,14508952
"1796",26634832,26636832
"1797",20468077,20470077
"1798",12255316,12257316
"1799",15873106,15875106
"1800",6541620,6543620
"1801",6958295,6960295
"1802",4222959,4224959
"1803",1257511,1259511
"1804",20941490,20943490
"1805",1904390,1906390
"1806",24261857,24263857
"1807",27275456,27277456
"1808",3928888,3930888
"1809",21209698,21211698
"1810",3936677,3938677
"1811",15053872,15055872
"1812",14187454,14189454
"1813",14607479,14609479
"1814",1934724,1936724
"1815",1547933,1549933
"1816",22288547,22290547
"1817",11442745,11444745
"1818",15837870,15839870
"1819",12104271,12106271
"1820",10504024,10506024
"1821",2253886,2255886
"1822",8721828,8723828
"1823",8614830,8616830
"1824",13973947,13975947
"1825",9732998,9734998
"1826",20703148,20705148
"1827",5168978,5170978
"1828",20648927,20650927
"1829",25075677,25077677
"1830",22569484,22571484
"1831",8938781,8940781
"1832",8018129,8020129
"1833",6617553,6619553
"1834",25054839,25056839
